month_end,condition,demographics_type,demographics_values,rate_per_100000_visits
2022-07,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",110
2022-07,Suspected Suicide Attempts,RaceEthnicity,Hispanic,143
2022-07,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",142
2022-07,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",137
2022-07,Suspected Suicide Attempts,RaceEthnicity,"White, NH",161
2022-06,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",280
2022-06,Suspected Suicide Attempts,RaceEthnicity,All,146
2022-06,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",108
2022-06,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",110
2022-06,Suspected Suicide Attempts,RaceEthnicity,Hispanic,142
2022-06,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",149
2022-06,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",159
2022-06,Suspected Suicide Attempts,RaceEthnicity,"White, NH",163
2022-05,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",313
2022-05,Suspected Suicide Attempts,RaceEthnicity,All,159
2022-05,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",139
2022-05,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",126
2022-05,Suspected Suicide Attempts,RaceEthnicity,Hispanic,153
2022-05,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",143
2022-05,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",143
2022-05,Suspected Suicide Attempts,RaceEthnicity,"White, NH",177
2022-04,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",287
2022-04,Suspected Suicide Attempts,RaceEthnicity,All,161
2022-04,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",133
2022-04,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",121
2022-04,Suspected Suicide Attempts,RaceEthnicity,Hispanic,152
2022-04,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",153
2022-04,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",199
2022-04,Suspected Suicide Attempts,RaceEthnicity,"White, NH",183
2022-03,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",290
2022-03,Suspected Suicide Attempts,RaceEthnicity,All,172
2022-03,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",156
2022-03,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",126
2022-03,Suspected Suicide Attempts,RaceEthnicity,Hispanic,170
2022-03,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",166
2022-03,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",204
2022-03,Suspected Suicide Attempts,RaceEthnicity,"White, NH",193
2022-02,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",389
2022-02,Suspected Suicide Attempts,RaceEthnicity,All,189
2022-02,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",176
2022-02,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",146
2022-02,Suspected Suicide Attempts,RaceEthnicity,Hispanic,199
2022-02,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",173
2022-02,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",233
2022-02,Suspected Suicide Attempts,RaceEthnicity,"White, NH",205
2022-01,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",312
2022-01,Suspected Suicide Attempts,RaceEthnicity,All,154
2022-01,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",132
2022-01,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",109
2022-01,Suspected Suicide Attempts,RaceEthnicity,Hispanic,155
2022-01,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",147
2022-01,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",164
2022-01,Suspected Suicide Attempts,RaceEthnicity,"White, NH",174
2021-12,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",290
2021-12,Suspected Suicide Attempts,RaceEthnicity,All,137
2021-12,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",115
2021-12,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",103
2021-12,Suspected Suicide Attempts,RaceEthnicity,Hispanic,130
2021-12,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",128
2021-12,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",179
2021-12,Suspected Suicide Attempts,RaceEthnicity,"White, NH",156
2021-11,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",352
2021-11,Suspected Suicide Attempts,RaceEthnicity,All,165
2021-11,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",146
2021-11,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",126
2021-11,Suspected Suicide Attempts,RaceEthnicity,Hispanic,171
2021-11,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",148
2021-11,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",149
2021-11,Suspected Suicide Attempts,RaceEthnicity,"White, NH",182
2021-10,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",289
2021-10,Suspected Suicide Attempts,RaceEthnicity,All,166
2021-10,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",155
2021-10,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",127
2021-10,Suspected Suicide Attempts,RaceEthnicity,Hispanic,169
2021-10,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",146
2021-10,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",160
2021-10,Suspected Suicide Attempts,RaceEthnicity,"White, NH",186
2021-09,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",255
2021-09,Suspected Suicide Attempts,RaceEthnicity,All,155
2021-09,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",139
2021-09,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",114
2021-09,Suspected Suicide Attempts,RaceEthnicity,Hispanic,163
2021-09,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",136
2021-09,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",149
2021-09,Suspected Suicide Attempts,RaceEthnicity,"White, NH",176
2021-08,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",260
2021-08,Suspected Suicide Attempts,RaceEthnicity,All,135
2021-08,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",116
2021-08,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",97
2021-08,Suspected Suicide Attempts,RaceEthnicity,Hispanic,142
2021-08,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",129
2021-08,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",150
2021-08,Suspected Suicide Attempts,RaceEthnicity,"White, NH",152
2021-07,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",312
2021-07,Suspected Suicide Attempts,RaceEthnicity,All,140
2021-07,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",116
2021-07,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",102
2021-07,Suspected Suicide Attempts,RaceEthnicity,Hispanic,153
2021-07,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",127
2021-07,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",162
2021-07,Suspected Suicide Attempts,RaceEthnicity,"White, NH",156
2021-06,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",300
2021-06,Suspected Suicide Attempts,RaceEthnicity,All,152
2021-06,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",133
2021-06,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",112
2021-06,Suspected Suicide Attempts,RaceEthnicity,Hispanic,163
2021-06,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",147
2021-06,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",114
2021-06,Suspected Suicide Attempts,RaceEthnicity,"White, NH",168
2021-05,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",359
2021-05,Suspected Suicide Attempts,RaceEthnicity,All,168
2021-05,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",143
2021-05,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",117
2021-05,Suspected Suicide Attempts,RaceEthnicity,Hispanic,177
2021-05,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",171
2021-05,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",195
2021-05,Suspected Suicide Attempts,RaceEthnicity,"White, NH",186
2021-04,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",309
2021-04,Suspected Suicide Attempts,RaceEthnicity,All,164
2021-04,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",156
2021-04,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",117
2021-04,Suspected Suicide Attempts,RaceEthnicity,Hispanic,186
2021-04,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",163
2021-04,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",177
2021-04,Suspected Suicide Attempts,RaceEthnicity,"White, NH",180
2021-03,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",345
2021-03,Suspected Suicide Attempts,RaceEthnicity,All,176
2021-03,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",200
2021-03,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",124
2021-03,Suspected Suicide Attempts,RaceEthnicity,Hispanic,192
2021-03,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",171
2021-03,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",213
2021-03,Suspected Suicide Attempts,RaceEthnicity,"White, NH",192
2021-02,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",355
2021-02,Suspected Suicide Attempts,RaceEthnicity,All,191
2021-02,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",194
2021-02,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",136
2021-02,Suspected Suicide Attempts,RaceEthnicity,Hispanic,217
2021-02,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",188
2021-02,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",251
2021-02,Suspected Suicide Attempts,RaceEthnicity,"White, NH",209
2021-01,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",390
2021-01,Suspected Suicide Attempts,RaceEthnicity,All,173
2021-01,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",158
2021-01,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",123
2021-01,Suspected Suicide Attempts,RaceEthnicity,Hispanic,190
2021-01,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",183
2021-01,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",212
2021-01,Suspected Suicide Attempts,RaceEthnicity,"White, NH",193
2020-12,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",366
2020-12,Suspected Suicide Attempts,RaceEthnicity,All,161
2020-12,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",153
2020-12,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",120
2020-12,Suspected Suicide Attempts,RaceEthnicity,Hispanic,187
2020-12,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",162
2020-12,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",192
2020-12,Suspected Suicide Attempts,RaceEthnicity,"White, NH",176
2020-11,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",354
2020-11,Suspected Suicide Attempts,RaceEthnicity,All,170
2020-11,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",164
2020-11,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",124
2020-11,Suspected Suicide Attempts,RaceEthnicity,Hispanic,188
2020-11,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",186
2020-11,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",195
2020-11,Suspected Suicide Attempts,RaceEthnicity,"White, NH",188
2020-10,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",310
2020-10,Suspected Suicide Attempts,RaceEthnicity,All,173
2020-10,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",186
2020-10,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",127
2020-10,Suspected Suicide Attempts,RaceEthnicity,Hispanic,194
2020-10,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",192
2020-10,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",184
2020-10,Suspected Suicide Attempts,RaceEthnicity,"White, NH",193
2020-09,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",344
2020-09,Suspected Suicide Attempts,RaceEthnicity,All,173
2020-09,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",167
2020-09,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",126
2020-09,Suspected Suicide Attempts,RaceEthnicity,Hispanic,201
2020-09,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",179
2020-09,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",173
2020-09,Suspected Suicide Attempts,RaceEthnicity,"White, NH",193
2020-08,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",315
2020-08,Suspected Suicide Attempts,RaceEthnicity,All,163
2020-08,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",143
2020-08,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",121
2020-08,Suspected Suicide Attempts,RaceEthnicity,Hispanic,190
2020-08,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",177
2020-08,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",189
2020-08,Suspected Suicide Attempts,RaceEthnicity,"White, NH",181
2020-07,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",307
2020-07,Suspected Suicide Attempts,RaceEthnicity,All,155
2020-07,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",145
2020-07,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",114
2020-07,Suspected Suicide Attempts,RaceEthnicity,Hispanic,168
2020-07,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",149
2020-07,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",254
2020-07,Suspected Suicide Attempts,RaceEthnicity,"White, NH",176
2020-06,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",303
2020-06,Suspected Suicide Attempts,RaceEthnicity,All,160
2020-06,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",150
2020-06,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",119
2020-06,Suspected Suicide Attempts,RaceEthnicity,Hispanic,176
2020-06,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",170
2020-06,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",199
2020-06,Suspected Suicide Attempts,RaceEthnicity,"White, NH",180
2020-05,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",369
2020-05,Suspected Suicide Attempts,RaceEthnicity,All,185
2020-05,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",171
2020-05,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",134
2020-05,Suspected Suicide Attempts,RaceEthnicity,Hispanic,213
2020-05,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",197
2020-05,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",134
2020-05,Suspected Suicide Attempts,RaceEthnicity,"White, NH",206
2020-04,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",393
2020-04,Suspected Suicide Attempts,RaceEthnicity,All,198
2020-04,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",150
2020-04,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",139
2020-04,Suspected Suicide Attempts,RaceEthnicity,Hispanic,219
2020-04,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",205
2020-04,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",230
2020-04,Suspected Suicide Attempts,RaceEthnicity,"White, NH",231
2020-03,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",355
2020-03,Suspected Suicide Attempts,RaceEthnicity,All,149
2020-03,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",123
2020-03,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",103
2020-03,Suspected Suicide Attempts,RaceEthnicity,Hispanic,158
2020-03,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",139
2020-03,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",142
2020-03,Suspected Suicide Attempts,RaceEthnicity,"White, NH",182
2020-02,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",281
2020-02,Suspected Suicide Attempts,RaceEthnicity,All,140
2020-02,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",105
2020-02,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",101
2020-02,Suspected Suicide Attempts,RaceEthnicity,Hispanic,144
2020-02,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",130
2020-02,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",161
2020-02,Suspected Suicide Attempts,RaceEthnicity,"White, NH",169
2020-01,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",257
2020-01,Suspected Suicide Attempts,RaceEthnicity,All,133
2020-01,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",105
2020-01,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",98
2020-01,Suspected Suicide Attempts,RaceEthnicity,Hispanic,133
2020-01,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",128
2020-01,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",158
2020-01,Suspected Suicide Attempts,RaceEthnicity,"White, NH",158
2019-12,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",268
2019-12,Suspected Suicide Attempts,RaceEthnicity,All,123
2019-12,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",107
2019-12,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",90
2019-12,Suspected Suicide Attempts,RaceEthnicity,Hispanic,136
2019-12,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",119
2019-12,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",128
2019-12,Suspected Suicide Attempts,RaceEthnicity,"White, NH",144
2019-11,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",278
2019-11,Suspected Suicide Attempts,RaceEthnicity,All,134
2019-11,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",118
2019-11,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",95
2019-11,Suspected Suicide Attempts,RaceEthnicity,Hispanic,136
2019-11,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",127
2019-11,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",158
2019-11,Suspected Suicide Attempts,RaceEthnicity,"White, NH",161
2019-10,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",302
2019-10,Suspected Suicide Attempts,RaceEthnicity,All,137
2019-10,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",122
2019-10,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",106
2019-10,Suspected Suicide Attempts,RaceEthnicity,Hispanic,143
2019-10,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",126
2019-10,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",171
2019-10,Suspected Suicide Attempts,RaceEthnicity,"White, NH",162
2019-09,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",328
2019-09,Suspected Suicide Attempts,RaceEthnicity,All,134
2019-09,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",103
2019-09,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",102
2019-09,Suspected Suicide Attempts,RaceEthnicity,Hispanic,141
2019-09,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",129
2019-09,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",184
2019-09,Suspected Suicide Attempts,RaceEthnicity,"White, NH",161
2019-08,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",308
2019-08,Suspected Suicide Attempts,RaceEthnicity,All,132
2019-08,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",93
2019-08,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",105
2019-08,Suspected Suicide Attempts,RaceEthnicity,Hispanic,133
2019-08,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",134
2019-08,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",90
2019-08,Suspected Suicide Attempts,RaceEthnicity,"White, NH",155
2019-07,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",294
2019-07,Suspected Suicide Attempts,RaceEthnicity,All,127
2019-07,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",120
2019-07,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",100
2019-07,Suspected Suicide Attempts,RaceEthnicity,Hispanic,127
2019-07,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",127
2019-07,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",135
2019-07,Suspected Suicide Attempts,RaceEthnicity,"White, NH",152
2019-06,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",317
2019-06,Suspected Suicide Attempts,RaceEthnicity,All,128
2019-06,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",127
2019-06,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",101
2019-06,Suspected Suicide Attempts,RaceEthnicity,Hispanic,134
2019-06,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",126
2019-06,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",188
2019-06,Suspected Suicide Attempts,RaceEthnicity,"White, NH",152
2019-05,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",322
2019-05,Suspected Suicide Attempts,RaceEthnicity,All,129
2019-05,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",108
2019-05,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",103
2019-05,Suspected Suicide Attempts,RaceEthnicity,Hispanic,130
2019-05,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",128
2019-05,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",119
2019-05,Suspected Suicide Attempts,RaceEthnicity,"White, NH",155
2019-04,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",272
2019-04,Suspected Suicide Attempts,RaceEthnicity,All,128
2019-04,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",110
2019-04,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",99
2019-04,Suspected Suicide Attempts,RaceEthnicity,Hispanic,136
2019-04,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",126
2019-04,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",101
2019-04,Suspected Suicide Attempts,RaceEthnicity,"White, NH",154
2019-03,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",295
2019-03,Suspected Suicide Attempts,RaceEthnicity,All,122
2019-03,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",103
2019-03,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",92
2019-03,Suspected Suicide Attempts,RaceEthnicity,Hispanic,125
2019-03,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",115
2019-03,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",108
2019-03,Suspected Suicide Attempts,RaceEthnicity,"White, NH",149
2019-02,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",277
2019-02,Suspected Suicide Attempts,RaceEthnicity,All,127
2019-02,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",120
2019-02,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",94
2019-02,Suspected Suicide Attempts,RaceEthnicity,Hispanic,130
2019-02,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",123
2019-02,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",71
2019-02,Suspected Suicide Attempts,RaceEthnicity,"White, NH",157
2019-01,Suspected Suicide Attempts,RaceEthnicity,"AI/AN, NH",296
2019-01,Suspected Suicide Attempts,RaceEthnicity,All,121
2019-01,Suspected Suicide Attempts,RaceEthnicity,"Asian, NH",111
2019-01,Suspected Suicide Attempts,RaceEthnicity,"Black, NH",92
2019-01,Suspected Suicide Attempts,RaceEthnicity,Hispanic,130
2019-01,Suspected Suicide Attempts,RaceEthnicity,"Multiple/Other, NH",114
2019-01,Suspected Suicide Attempts,RaceEthnicity,"NHOPI, NH",131
2019-01,Suspected Suicide Attempts,RaceEthnicity,"White, NH",151
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,"AI/AN, NH",517
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,All,366
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,"Asian, NH",283
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,"Black, NH",321
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,295
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,"Multiple/Other, NH",382
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,"NHOPI, NH",284
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,"White, NH",413
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,"AI/AN, NH",583
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,All,423
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,"Asian, NH",338
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,"Black, NH",370
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,340
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,"Multiple/Other, NH",448
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,"NHOPI, NH",382
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,"White, NH",473
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,"AI/AN, NH",606
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,All,429
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,"Asian, NH",319
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,"Black, NH",379
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,351
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,"Multiple/Other, NH",459
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,"NHOPI, NH",398
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,"White, NH",476
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,"AI/AN, NH",584
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,All,420
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,"Asian, NH",315
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,"Black, NH",361
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,339
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,"Multiple/Other, NH",453
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,"NHOPI, NH",426
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,"White, NH",470
2025-08,Trauma and Stressor-related Disorders,RaceEthnicity,"AI/AN, NH",573
2025-08,Trauma and Stressor-related Disorders,RaceEthnicity,All,409
2025-08,Trauma and Stressor-related Disorders,RaceEthnicity,"Asian, NH",309
2025-08,Trauma and Stressor-related Disorders,RaceEthnicity,"Black, NH",358
2025-08,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,320
