time,tasmax,tasmin,rsds,ps,pr,sfcWind
2000-09-10 12:00:00,25.841736,18.855652,263.34348,101391.96,0.0,1.7557808
2000-09-11 12:00:00,27.595459,17.96576,174.79326,100773.7,1.5704662e-06,1.9914359
2000-09-12 12:00:00,23.916107,14.6371765,259.2566,100817.79,8.604543e-08,2.5984032
2000-09-13 12:00:00,23.432434,13.258453,216.7267,100887.5,3.1272557e-05,1.2512721
2000-09-14 12:00:00,20.879822,12.307526,254.77565,101398.805,4.0789403e-09,2.3241563
2000-09-15 12:00:00,25.959381,13.810699,240.42744,101605.055,0.0,1.5921158
2000-09-16 12:00:00,30.726532,21.022797,234.73738,101096.55,1.4110933e-05,2.5786345
2000-09-17 12:00:00,23.71582,15.447754,234.70251,101535.92,4.6150177e-05,1.4127136
2000-09-18 12:00:00,21.216736,16.743225,181.50113,101780.99,0.0,1.6539114
2000-09-19 12:00:00,19.881134,11.901276,192.14738,102186.99,2.6212886e-08,2.0765483
2000-09-20 12:00:00,19.301727,12.491852,125.793976,102231.0,0.0,2.0427067
2000-09-21 12:00:00,17.048828,14.254822,47.132923,102273.87,0.00010950621,2.2018778
2000-09-22 12:00:00,23.854095,16.502563,120.138466,101312.53,0.00010211013,2.6455114
2000-09-23 12:00:00,21.911743,16.214874,228.07161,101280.09,4.8573263e-05,2.3185484
2000-09-24 12:00:00,20.008453,11.951447,231.87245,101738.66,0.0,1.4761171
2000-09-25 12:00:00,21.366272,12.128723,229.54141,101848.91,0.0,1.4491272
2000-09-26 12:00:00,21.14029,11.901764,208.44789,101893.445,1.6411788e-07,2.2363439
2000-09-27 12:00:00,22.583466,14.231659,157.86272,101762.22,7.834221e-06,1.968967
2000-09-28 12:00:00,22.818054,16.086395,175.77876,101550.29,2.1389687e-06,1.2816964
2000-09-29 12:00:00,22.515411,18.710907,87.09293,100935.375,0.000114142305,2.571071
2000-09-30 12:00:00,20.480133,17.380157,118.98384,101198.49,4.0782572e-05,1.1104124
2000-10-01 12:00:00,18.463074,13.098145,184.45187,101972.414,1.466086e-08,2.7705798
2000-10-02 12:00:00,17.068909,8.290894,218.74873,102499.54,0.0,1.4813987
2000-10-03 12:00:00,21.62558,10.32489,208.94145,101919.08,0.0,2.8073733
2000-10-04 12:00:00,18.763641,12.240295,215.71951,101809.23,3.4557274e-06,3.093148
2000-10-05 12:00:00,14.781494,7.1960144,207.91406,102540.414,1.0687012e-10,2.318096
2000-10-06 12:00:00,19.476898,10.151642,149.82849,102556.234,2.5061175e-07,2.7456465
2000-10-07 12:00:00,17.146454,14.5694275,21.107916,101869.734,0.00046271144,4.4359274
2000-10-08 12:00:00,21.97937,14.156799,196.8749,101545.49,1.0187451e-07,3.663901
2000-10-09 12:00:00,18.58136,13.168304,192.12146,102441.484,0.0,2.2662227
2000-10-10 12:00:00,17.241058,8.477509,200.0663,102676.484,0.0,0.6909662
2000-10-11 12:00:00,19.99118,9.411835,194.19649,101959.016,0.0,1.8986669
2000-10-12 12:00:00,18.285126,11.667999,132.46503,101979.586,6.632513e-07,1.6600013
2000-10-13 12:00:00,19.925781,13.748535,159.81099,101810.05,1.1057797e-06,1.5131172
2000-10-14 12:00:00,22.371887,11.367859,181.25388,101353.195,9.284645e-08,2.1935225
2000-10-15 12:00:00,23.076904,15.860809,101.036545,100942.8,1.3843768e-07,2.3353388
2000-10-16 12:00:00,21.221466,12.888153,143.61786,100709.23,7.819222e-07,2.359741
2000-10-17 12:00:00,15.070831,9.04422,169.74628,100919.02,1.3675076e-07,5.0786815
2000-10-18 12:00:00,14.5065,6.7678223,171.46953,101718.23,0.0,3.2611322
2000-10-19 12:00:00,17.360535,5.478607,177.52026,102571.375,0.0,0.76828194
2000-10-20 12:00:00,18.622192,6.426117,175.5385,103168.42,0.0,1.7332511
2000-10-21 12:00:00,20.094055,8.446533,172.70805,103050.59,0.0,2.084715
2000-10-22 12:00:00,21.13446,9.356232,156.93877,102089.36,0.0,2.7398946
2000-10-23 12:00:00,18.046082,6.2639465,162.33725,100581.86,0.00021701636,4.3997746
2000-10-24 12:00:00,11.411499,4.33902,173.53452,101611.02,0.0,4.2453494
2000-10-25 12:00:00,12.806183,2.5548706,170.27057,102320.83,0.0,2.5048482
2000-10-26 12:00:00,16.200195,5.2835083,163.79274,101729.3,0.0,3.2575758
